File: ,C:\Users\Satan\Documents\FLIR\Recordings\FLIR0167.jpg

Bx1

Frame 1,79.313,79.389,79.613,79.938,80.237,80.486,80.71,80.884,81.032,81.206,81.553,81.899,82.171,82.195,82.195,82.417,82.86,83.303,83.621,83.866,84.135,84.453,84.77,84.989,85.16,85.354,85.718,86.203,86.735,87.241,87.795,88.299,88.826,89.542,90.754,92.148,93.462,94.49,95.258,95.582,95.536,95.443,95.86,96.439,96.923,96.969,97.084,97.43,98.141,99.376,101.576,104.336,107.328,110.303,113.178,115.572,117.521,119.517,122.326,125.186,127.508,128.62,129.185
,79.138,79.188,79.439,79.788,80.112,80.386,80.61,80.784,80.958,81.157,81.503,81.874,82.146,82.146,82.121,82.319,82.762,83.229,83.523,83.768,84.013,84.404,84.77,84.965,85.014,85.135,85.548,86.106,86.663,87.121,87.603,88.107,88.706,89.518,90.825,92.289,93.626,94.513,95.141,95.42,95.466,95.513,95.953,96.531,97.015,97.13,97.292,97.659,98.416,99.672,101.824,104.492,107.394,110.303,113.113,115.529,117.626,119.726,122.512,125.309,127.548,128.64,129.205
,79.138,79.213,79.464,79.813,80.112,80.312,80.486,80.71,81.032,81.33,81.627,81.85,82.023,82.047,82.097,82.343,82.836,83.327,83.597,83.793,84.038,84.429,84.794,84.989,85.014,85.135,85.597,86.203,86.783,87.169,87.554,88.035,88.658,89.47,90.754,92.171,93.486,94.374,95.025,95.374,95.466,95.536,95.907,96.346,96.739,96.923,97.153,97.59,98.347,99.581,101.802,104.537,107.482,110.303,113.07,115.529,117.753,119.977,122.76,125.493,127.67,128.64,129.124
,79.238,79.288,79.564,79.888,80.162,80.237,80.362,80.66,81.132,81.602,81.775,81.825,81.85,81.948,82.097,82.442,82.959,83.45,83.719,83.891,84.111,84.477,84.843,85.038,85.087,85.208,85.718,86.348,86.952,87.29,87.603,88.035,88.634,89.423,90.612,91.959,93.205,94.187,94.932,95.35,95.49,95.559,95.768,96.046,96.323,96.554,96.9,97.384,98.118,99.353,101.666,104.514,107.504,110.303,113.027,115.55,117.879,120.207,122.988,125.656,127.751,128.62,129.023
,79.313,79.364,79.613,79.913,80.162,80.187,80.237,80.585,81.181,81.726,81.85,81.8,81.775,81.924,82.146,82.516,83.008,83.499,83.768,83.964,84.184,84.551,84.916,85.111,85.184,85.306,85.815,86.469,87.049,87.338,87.651,88.059,88.658,89.423,90.517,91.723,92.947,94.024,94.909,95.397,95.536,95.513,95.606,95.768,95.976,96.254,96.693,97.223,97.981,99.239,101.576,104.447,107.482,110.282,113.006,115.55,117.942,120.29,123.07,125.697,127.73,128.58,128.943
,79.263,79.288,79.514,79.813,80.063,80.112,80.187,80.486,81.008,81.528,81.751,81.825,81.874,81.998,82.171,82.491,82.91,83.327,83.646,83.891,84.184,84.599,84.989,85.208,85.257,85.354,85.791,86.372,86.904,87.241,87.578,88.059,88.682,89.47,90.469,91.605,92.783,94,95.025,95.536,95.536,95.397,95.466,95.652,95.907,96.231,96.693,97.292,98.141,99.467,101.711,104.47,107.416,110.282,113.07,115.614,117.921,120.165,122.864,125.472,127.508,128.458,128.943
,79.238,79.213,79.439,79.738,79.988,80.063,80.162,80.411,80.834,81.256,81.578,81.825,82.023,82.121,82.22,82.442,82.762,83.131,83.474,83.817,84.184,84.624,85.038,85.257,85.306,85.378,85.718,86.203,86.687,87.097,87.53,88.059,88.73,89.542,90.469,91.511,92.665,94,95.141,95.629,95.536,95.281,95.35,95.582,95.907,96.231,96.716,97.384,98.302,99.649,101.779,104.381,107.218,110.173,113.07,115.614,117.795,119.935,122.554,125.145,127.244,128.317,128.943
,79.263,79.288,79.489,79.738,79.988,80.063,80.162,80.386,80.735,81.132,81.479,81.8,82.023,82.146,82.269,82.442,82.713,83.008,83.352,83.719,84.135,84.575,84.965,85.184,85.233,85.281,85.573,86.009,86.493,86.976,87.53,88.131,88.826,89.613,90.493,91.464,92.571,93.907,95.072,95.582,95.443,95.188,95.234,95.466,95.791,96.138,96.669,97.315,98.187,99.467,101.508,104.046,106.887,109.89,112.834,115.38,117.521,119.622,122.223,124.818,126.96,128.176,128.923
,79.364,79.439,79.638,79.838,80.038,80.112,80.187,80.411,80.759,81.132,81.429,81.701,81.948,82.146,82.343,82.54,82.737,82.983,83.303,83.646,84.013,84.429,84.794,85.014,85.062,85.135,85.403,85.815,86.324,86.928,87.603,88.275,88.945,89.709,90.54,91.487,92.524,93.743,94.816,95.35,95.327,95.141,95.165,95.304,95.559,95.953,96.508,97.084,97.774,98.896,100.92,103.509,106.379,109.41,112.382,114.954,117.119,119.245,121.891,124.51,126.716,128.014,128.862
,79.439,79.564,79.763,79.938,80.088,80.162,80.262,80.461,80.809,81.181,81.429,81.627,81.85,82.121,82.393,82.614,82.811,83.008,83.254,83.572,83.891,84.258,84.599,84.819,84.916,85.014,85.281,85.67,86.203,86.88,87.651,88.347,89.041,89.756,90.588,91.535,92.524,93.603,94.537,95.049,95.141,95.072,95.072,95.141,95.35,95.768,96.323,96.808,97.361,98.325,100.286,102.859,105.759,108.82,111.842,114.42,116.612,118.762,121.456,124.182,126.451,127.852,128.781
,79.389,79.464,79.638,79.863,80.063,80.237,80.411,80.61,80.859,81.107,81.38,81.652,81.948,82.22,82.491,82.688,82.836,82.983,83.204,83.474,83.768,84.111,84.453,84.697,84.892,85.111,85.403,85.767,86.251,86.88,87.603,88.275,88.945,89.685,90.612,91.605,92.618,93.556,94.35,94.793,94.886,94.886,94.956,95.072,95.304,95.698,96.184,96.646,97.176,98.095,99.899,102.275,105.071,108.251,111.41,113.993,116.039,118.069,120.874,123.771,126.227,127.73,128.721
,79.263,79.288,79.464,79.713,80.013,80.287,80.561,80.759,80.884,81.032,81.355,81.726,82.072,82.319,82.54,82.688,82.836,82.959,83.131,83.352,83.621,83.964,84.306,84.648,84.941,85.233,85.573,85.937,86.372,86.904,87.482,88.107,88.802,89.566,90.588,91.676,92.712,93.556,94.21,94.56,94.63,94.63,94.793,95.025,95.304,95.629,96.023,96.462,97.061,98.004,99.603,101.711,104.358,107.658,110.933,113.5,115.38,117.267,120.186,123.317,125.983,127.589,128.64
,79.138,79.138,79.339,79.638,79.988,80.312,80.585,80.784,80.859,80.983,81.33,81.775,82.171,82.368,82.54,82.664,82.787,82.91,83.082,83.278,83.548,83.866,84.233,84.599,84.965,85.33,85.694,86.058,86.469,86.88,87.386,87.939,88.61,89.423,90.493,91.653,92.712,93.486,94.07,94.35,94.397,94.374,94.583,94.909,95.234,95.49,95.837,96.254,96.877,97.797,99.239,101.192,103.688,106.997,110.347,112.855,114.613,116.421,119.475,122.822,125.697,127.426,128.539
,79.063,79.188,79.439,79.763,80.038,80.212,80.337,80.511,80.71,80.983,81.355,81.751,82.097,82.269,82.393,82.516,82.664,82.836,83.032,83.254,83.523,83.866,84.233,84.575,84.892,85.233,85.597,85.985,86.397,86.807,87.266,87.819,88.467,89.256,90.303,91.44,92.501,93.299,93.93,94.21,94.21,94.164,94.327,94.607,94.909,95.211,95.559,95.953,96.462,97.292,98.736,100.694,103.173,106.291,109.432,111.885,113.671,115.593,118.783,122.264,125.309,127.183,128.438
,79.038,79.263,79.564,79.888,80.088,80.088,80.063,80.212,80.561,80.983,81.355,81.726,81.998,82.121,82.22,82.368,82.565,82.762,83.008,83.278,83.572,83.915,84.258,84.575,84.843,85.111,85.476,85.888,86.3,86.735,87.193,87.747,88.371,89.112,90.113,91.18,92.218,93.111,93.79,94.094,94.07,93.954,94.07,94.28,94.56,94.909,95.281,95.629,95.999,96.739,98.21,100.24,102.702,105.582,108.492,110.846,112.726,114.783,118.111,121.746,124.92,126.939,128.317
,79.088,79.288,79.588,79.863,80.038,79.988,79.938,80.112,80.511,80.983,81.33,81.627,81.85,81.973,82.097,82.269,82.565,82.86,83.131,83.401,83.695,84.013,84.331,84.599,84.843,85.111,85.451,85.84,86.3,86.759,87.266,87.795,88.347,89.017,89.97,91.014,92.053,92.97,93.673,93.954,93.883,93.743,93.837,94.024,94.304,94.653,95.049,95.35,95.652,96.3,97.774,99.808,102.23,104.915,107.658,109.934,111.864,114.057,117.521,121.289,124.592,126.716,128.176
,79.238,79.288,79.464,79.688,79.863,79.913,79.963,80.187,80.561,80.958,81.256,81.503,81.701,81.85,81.998,82.269,82.664,83.082,83.376,83.621,83.866,84.135,84.404,84.673,84.916,85.184,85.524,85.888,86.324,86.88,87.458,87.963,88.395,88.945,89.875,90.943,92.006,92.877,93.556,93.79,93.696,93.509,93.626,93.86,94.164,94.49,94.839,95.095,95.397,95.999,97.453,99.444,101.756,104.336,106.975,109.214,111.172,113.435,117.014,120.936,124.366,126.512,127.994
,79.364,79.263,79.339,79.514,79.713,79.863,80.063,80.312,80.61,80.908,81.181,81.404,81.602,81.726,81.899,82.245,82.762,83.278,83.572,83.793,83.964,84.184,84.429,84.673,84.965,85.257,85.548,85.912,86.372,87,87.651,88.131,88.467,88.897,89.804,90.872,91.912,92.759,93.369,93.603,93.462,93.299,93.416,93.72,94.047,94.327,94.653,94.886,95.165,95.768,97.199,99.125,101.373,103.822,106.335,108.558,110.564,112.92,116.612,120.644,124.161,126.329,127.832
,79.288,79.188,79.288,79.464,79.688,79.913,80.137,80.362,80.585,80.809,81.057,81.33,81.553,81.627,81.751,82.097,82.639,83.18,83.474,83.646,83.817,84.038,84.258,84.502,84.77,85.087,85.427,85.815,86.324,87,87.699,88.203,88.538,88.945,89.756,90.73,91.7,92.477,93.088,93.322,93.228,93.088,93.252,93.556,93.883,94.187,94.513,94.746,94.956,95.513,96.969,98.942,101.169,103.397,105.737,107.922,110.064,112.597,116.379,120.457,124.017,126.248,127.771
,79.138,79.113,79.263,79.489,79.738,79.963,80.212,80.386,80.511,80.685,80.983,81.28,81.528,81.578,81.627,81.924,82.442,82.959,83.229,83.401,83.548,83.768,84.013,84.258,84.526,84.843,85.233,85.694,86.251,86.952,87.675,88.203,88.562,88.993,89.709,90.564,91.393,92.124,92.712,92.97,92.923,92.853,93.041,93.345,93.696,94.024,94.374,94.583,94.746,95.281,96.785,98.805,101.011,103.039,105.16,107.328,109.65,112.382,116.251,120.353,123.935,126.186,127.771
,78.988,79.063,79.263,79.539,79.813,80.038,80.237,80.386,80.486,80.61,80.933,81.305,81.578,81.553,81.553,81.775,82.269,82.762,83.032,83.18,83.327,83.548,83.817,84.087,84.355,84.697,85.087,85.573,86.155,86.88,87.578,88.155,88.562,88.993,89.613,90.303,91.014,91.723,92.312,92.595,92.571,92.548,92.759,93.088,93.462,93.813,94.187,94.397,94.537,95.049,96.577,98.645,100.807,102.679,104.648,106.843,109.323,112.231,116.188,120.332,123.914,126.186,127.771
,78.938,79.038,79.313,79.638,79.938,80.088,80.212,80.362,80.511,80.735,81.057,81.404,81.652,81.602,81.578,81.8,82.269,82.762,82.983,83.106,83.254,83.474,83.744,84.062,84.38,84.746,85.135,85.573,86.106,86.783,87.482,88.035,88.491,88.921,89.446,89.994,90.612,91.322,91.936,92.195,92.124,92.053,92.312,92.712,93.135,93.509,93.883,94.094,94.304,94.816,96.3,98.302,100.399,102.252,104.269,106.512,109.105,112.101,116.167,120.394,124.017,126.248,127.751
,78.963,79.063,79.364,79.738,80.013,80.112,80.187,80.337,80.561,80.834,81.181,81.479,81.701,81.652,81.627,81.85,82.294,82.762,83.008,83.131,83.254,83.499,83.768,84.087,84.453,84.843,85.208,85.597,86.058,86.687,87.362,87.915,88.371,88.802,89.232,89.685,90.208,90.92,91.535,91.771,91.653,91.558,91.841,92.312,92.783,93.181,93.533,93.79,94.047,94.607,96.023,97.912,99.967,101.847,103.912,106.224,108.908,112.015,116.145,120.436,124.079,126.268,127.73
,79.063,79.213,79.489,79.813,80.063,80.112,80.187,80.312,80.561,80.834,81.157,81.454,81.652,81.627,81.627,81.85,82.319,82.811,83.057,83.229,83.376,83.597,83.842,84.135,84.502,84.867,85.208,85.573,86.009,86.663,87.314,87.867,88.299,88.682,89.041,89.399,89.828,90.469,91.062,91.298,91.204,91.133,91.44,91.912,92.43,92.83,93.228,93.509,93.79,94.374,95.768,97.59,99.603,101.44,103.509,105.914,108.733,111.95,116.103,120.353,123.976,126.207,127.71
,79.213,79.439,79.663,79.863,80.013,80.088,80.187,80.312,80.511,80.735,81.032,81.305,81.503,81.528,81.578,81.825,82.319,82.836,83.155,83.376,83.548,83.768,83.964,84.209,84.477,84.77,85.111,85.5,85.985,86.638,87.338,87.867,88.275,88.586,88.873,89.136,89.494,90.018,90.517,90.778,90.801,90.849,91.156,91.582,92.077,92.524,92.97,93.275,93.556,94.117,95.49,97.338,99.307,101.056,103.061,105.537,108.536,111.907,115.997,120.123,123.688,126.064,127.71
,79.364,79.638,79.763,79.863,79.938,80.063,80.212,80.337,80.461,80.635,80.859,81.132,81.355,81.404,81.503,81.8,82.319,82.836,83.204,83.474,83.695,83.891,84.087,84.258,84.453,84.697,85.014,85.403,85.912,86.614,87.338,87.867,88.203,88.467,88.706,88.945,89.208,89.637,90.042,90.303,90.422,90.588,90.896,91.275,91.747,92.218,92.712,93.041,93.275,93.837,95.211,97.038,98.988,100.694,102.657,105.182,108.295,111.799,115.848,119.872,123.421,125.921,127.69
,79.339,79.564,79.688,79.763,79.888,80.063,80.262,80.411,80.511,80.61,80.784,81.008,81.181,81.305,81.454,81.775,82.245,82.713,83.057,83.327,83.572,83.817,84.062,84.282,84.477,84.721,84.965,85.306,85.767,86.493,87.217,87.747,88.035,88.251,88.491,88.754,89.041,89.375,89.709,89.923,90.065,90.232,90.588,91.038,91.535,91.959,92.407,92.689,92.947,93.486,94.839,96.623,98.576,100.354,102.365,104.915,107.987,111.453,115.593,119.747,123.379,125.901,127.67
,79.213,79.364,79.514,79.663,79.838,80.088,80.312,80.486,80.585,80.66,80.759,80.908,81.057,81.231,81.429,81.751,82.146,82.54,82.836,83.082,83.327,83.67,83.989,84.282,84.526,84.77,84.965,85.208,85.621,86.324,87.073,87.578,87.843,88.035,88.323,88.61,88.921,89.232,89.518,89.661,89.732,89.875,90.279,90.825,91.346,91.723,92.077,92.336,92.571,93.111,94.42,96.161,98.118,100.013,102.162,104.67,107.636,111.02,115.274,119.622,123.4,125.901,127.629
,79.088,79.188,79.364,79.564,79.813,80.088,80.337,80.511,80.635,80.71,80.784,80.859,80.983,81.206,81.454,81.751,82.072,82.393,82.639,82.86,83.131,83.523,83.915,84.258,84.526,84.77,84.916,85.111,85.476,86.179,86.904,87.41,87.699,87.915,88.203,88.538,88.849,89.16,89.423,89.518,89.542,89.613,90.018,90.588,91.109,91.464,91.794,92.006,92.218,92.736,94,95.745,97.705,99.694,101.914,104.425,107.284,110.586,114.954,119.475,123.379,125.86,127.548
,78.988,79.113,79.339,79.613,79.888,80.112,80.287,80.461,80.61,80.735,80.834,80.933,81.082,81.305,81.578,81.825,82.072,82.343,82.565,82.811,83.082,83.45,83.842,84.16,84.404,84.648,84.819,85.038,85.403,86.058,86.759,87.314,87.675,87.987,88.299,88.562,88.849,89.184,89.446,89.566,89.518,89.518,89.804,90.232,90.706,91.156,91.582,91.818,91.983,92.407,93.673,95.42,97.407,99.398,101.621,104.135,106.975,110.282,114.677,119.224,123.153,125.677,127.406
,78.888,79.063,79.339,79.663,79.938,80.088,80.212,80.362,80.561,80.735,80.859,81.008,81.157,81.404,81.677,81.899,82.097,82.294,82.54,82.811,83.106,83.45,83.768,84.062,84.306,84.526,84.721,84.989,85.378,85.985,86.638,87.217,87.699,88.107,88.371,88.61,88.849,89.208,89.518,89.637,89.566,89.494,89.637,89.899,90.279,90.825,91.393,91.653,91.747,92.077,93.322,95.095,97.107,99.102,101.305,103.822,106.666,109.977,114.356,118.888,122.822,125.411,127.183
,78.838,79.063,79.288,79.539,79.788,79.963,80.137,80.287,80.461,80.61,80.784,80.958,81.157,81.404,81.652,81.874,82.072,82.269,82.516,82.811,83.131,83.45,83.793,84.062,84.258,84.477,84.697,84.989,85.378,85.961,86.59,87.193,87.675,88.107,88.323,88.491,88.706,89.088,89.47,89.637,89.589,89.494,89.494,89.566,89.851,90.469,91.109,91.416,91.464,91.747,92.97,94.746,96.785,98.828,101.101,103.576,106.335,109.541,113.907,118.468,122.471,125.104,126.939
,78.838,79.088,79.213,79.313,79.464,79.763,80.038,80.237,80.337,80.436,80.585,80.784,81.032,81.28,81.528,81.775,81.998,82.22,82.491,82.811,83.155,83.499,83.842,84.111,84.331,84.526,84.746,84.989,85.378,85.985,86.638,87.193,87.627,87.963,88.131,88.251,88.443,88.873,89.303,89.542,89.566,89.494,89.351,89.303,89.47,90.089,90.778,91.109,91.133,91.416,92.618,94.35,96.416,98.576,100.943,103.375,105.959,108.995,113.35,117.963,122.016,124.695,126.573
,78.838,79.113,79.138,79.113,79.213,79.564,79.963,80.187,80.212,80.237,80.411,80.66,80.933,81.181,81.429,81.677,81.924,82.195,82.491,82.836,83.18,83.548,83.891,84.16,84.38,84.575,84.746,85.014,85.378,86.009,86.687,87.217,87.578,87.843,87.939,88.035,88.227,88.658,89.112,89.399,89.47,89.423,89.232,89.088,89.16,89.78,90.469,90.825,90.872,91.156,92.312,94.024,96.069,98.302,100.716,103.106,105.537,108.426,112.705,117.288,121.331,123.976,125.819
,78.913,79.088,79.138,79.163,79.263,79.588,79.938,80.112,80.137,80.162,80.386,80.71,81.032,81.231,81.429,81.677,81.973,82.269,82.565,82.86,83.155,83.523,83.891,84.135,84.282,84.453,84.648,84.916,85.33,85.961,86.614,87.145,87.506,87.771,87.963,88.107,88.299,88.634,88.945,89.136,89.184,89.184,89.065,88.969,89.112,89.709,90.374,90.73,90.825,91.133,92.265,93.883,95.814,97.912,100.217,102.567,105.049,107.943,112.036,116.357,120.123,122.492,124.12
,78.988,79.038,79.138,79.288,79.464,79.688,79.888,80.013,80.063,80.137,80.461,80.834,81.181,81.355,81.503,81.726,82.047,82.368,82.614,82.836,83.106,83.474,83.817,84.038,84.16,84.282,84.477,84.794,85.233,85.864,86.493,87.025,87.434,87.747,88.035,88.299,88.491,88.658,88.778,88.849,88.897,88.897,88.873,88.921,89.136,89.732,90.351,90.706,90.849,91.18,92.265,93.813,95.606,97.499,99.603,101.914,104.514,107.438,111.301,115.252,118.615,120.624,121.953
,79.013,79.013,79.163,79.364,79.564,79.738,79.863,79.963,80.038,80.162,80.511,80.958,81.305,81.454,81.578,81.751,82.047,82.319,82.54,82.713,82.959,83.327,83.695,83.94,84.038,84.135,84.331,84.624,85.062,85.694,86.372,86.952,87.362,87.747,88.107,88.395,88.61,88.682,88.706,88.682,88.682,88.682,88.73,88.849,89.112,89.661,90.256,90.612,90.778,91.133,92.195,93.673,95.374,97.084,99.011,101.26,103.867,106.777,110.39,113.993,116.993,118.678,119.747
,78.988,78.988,79.088,79.238,79.414,79.613,79.813,79.963,80.038,80.162,80.511,80.933,81.33,81.503,81.627,81.751,81.874,81.998,82.146,82.368,82.639,83.057,83.499,83.793,83.964,84.111,84.209,84.38,84.746,85.476,86.251,86.904,87.362,87.723,88.035,88.275,88.467,88.634,88.73,88.754,88.73,88.682,88.658,88.682,88.873,89.351,89.899,90.232,90.422,90.825,91.888,93.322,94.979,96.669,98.553,100.694,103.083,105.759,109.148,112.575,115.401,116.908,117.858
,78.913,78.988,79.038,79.113,79.238,79.514,79.788,79.963,80.063,80.187,80.536,80.933,81.28,81.503,81.677,81.726,81.701,81.677,81.825,82.047,82.368,82.836,83.303,83.67,83.94,84.135,84.16,84.209,84.502,85.306,86.179,86.904,87.362,87.699,87.939,88.107,88.275,88.562,88.778,88.873,88.826,88.73,88.586,88.538,88.61,89.017,89.518,89.828,90.042,90.469,91.535,92.97,94.63,96.346,98.233,100.217,102.342,104.737,107.943,111.215,113.928,115.338,116.251
,78.813,78.938,78.988,79.063,79.188,79.464,79.763,79.988,80.137,80.312,80.585,80.908,81.206,81.454,81.627,81.701,81.652,81.652,81.8,82.047,82.393,82.811,83.229,83.597,83.891,84.135,84.184,84.233,84.526,85.354,86.227,86.904,87.29,87.554,87.747,87.915,88.131,88.467,88.778,88.921,88.873,88.754,88.562,88.395,88.419,88.778,89.232,89.542,89.756,90.184,91.275,92.783,94.49,96.208,98.05,99.922,101.847,104.046,107.063,110.195,112.834,114.271,115.231
,78.687,78.838,78.988,79.113,79.263,79.514,79.763,80.038,80.262,80.511,80.71,80.908,81.107,81.33,81.528,81.677,81.775,81.899,82.121,82.393,82.688,82.983,83.278,83.572,83.866,84.135,84.282,84.477,84.843,85.597,86.397,86.928,87.145,87.314,87.53,87.747,88.035,88.371,88.682,88.849,88.849,88.778,88.538,88.323,88.275,88.634,89.112,89.399,89.566,89.97,91.18,92.783,94.56,96.277,98.027,99.808,101.644,103.711,106.578,109.541,112.101,113.671,114.719
,78.637,78.813,79.038,79.238,79.464,79.638,79.813,80.088,80.386,80.685,80.859,80.958,81.082,81.28,81.479,81.726,81.948,82.22,82.516,82.787,83.057,83.229,83.401,83.621,83.891,84.184,84.477,84.794,85.233,85.888,86.542,86.904,87,87.073,87.314,87.627,87.963,88.299,88.562,88.754,88.802,88.754,88.514,88.251,88.179,88.538,89.017,89.279,89.399,89.804,91.085,92.83,94.676,96.346,98.05,99.763,101.531,103.532,106.202,109.017,111.475,113.135,114.292,

